grant_id,name_std,acreage,year,county_text,raw_entry,issues
IV_17_1324,Thomas Pruitt Of Amelia Co.,400.0,1737.0,,"THOMAS PRUITT of Amelia Co.,
400 acs. in sd Co., on the lower
side of Stock’s Cr.; adj his old
Land, James Hurt, Paulin Anderson
& John Dawson; 9 Jul 1737, p.367.
£2.",county_text
IV_17_1331,William Beverley,51.0,1737.0,,"WILLIAM BEVERLEY, Gent., 51
acs. in Drysdale Par. K. & Q. Co.,
along the Park Line [SW]; adj.
John Martin, Mr _ Beverley
Randolph, & Chaffin; 9 Jul 1737,
p.374. for the Import. of William
Bagge.",county_text
IV_17_1334,Baxter Davis,,1737.0,Brunswick,"BAXTER DAVIS, 187 = acs.
Brunswick Co., S side of Roanoak
Riv., down Smith’s Cr., adj.
William Smith; 9 Jul 1737, p.376.
£l.",acreage
IV_17_1365,John Cross,257.0,1737.0,,"JOHN CROSS, 257 acs. in the
Upper Par. of Nansemond Co. on
the S side of Sumerton Sw., up the
Cypress Br.; adj. John Barfield &
Benjamin Rogers; 15 Aug 1737,
p.407. £1.S10.",county_text
IV_17_1373,Thomas Godwin Of Nansemond Co.,184.0,1737.0,,"THOMAS GODWIN of
Nansemond Co., Gent. the Elder,
184 acs. in Upper Par. in sd Co.,
on the S side of Nansemond Riv.,
on the S side of the main Road on
the head of Duke’s Mill Run in the
main Sw. or Desert; adj. John
Duke, Thomas Mace & Francis
Beaman; 1 Sep 1737, p.414. £1.",county_text
IV_17_1378,William Brookes,,1737.0,Goochland,"WILLIAM BROOKES, Son of
Richard Brookes, 86. acs.
Goochland Co. on the Brs. of
Tuckahoe Cr. of the N side of
James Riv., on Hanover Co. Line
[S74°E] & Henrico Co. Line
[S20°W]; adj. John Utley & Robert
Willis; 3 Oct 1737, p.419. 10
Shill.",acreage
IV_17_1416,John Simmons Of Pr. Geo. Co.,250.0,1737.0,,"JOHN SIMMONS of Pr. Geo. Co.,
250 acs. in sd Co., on the N side
of Second Sw.; in the Horse Br.
above his House in the old Line;
adj. Roger Taylor, Harrison &
Fellwell; 2 Jan 1737/38, p.451.
£1.85.",county_text
IV_17_1424,William Crawley Of Amelia Co.,714.0,1737.0,,"WILLIAM CRAWLEY of Amelia
Co., Gent., 3,714 acs. in sd Co.,
on both sides Deep Cr. & both
sides of the Rockey Run, on the
Beaverpond Br. of Deep Cr., on
the lower side the Sweathouse Cr.;
adj. William Rowlett, Clay,
Thomas Booth, Simmons, Thomas
Bryan, Powell, Abraham Green,
Dyson, Harrison, & Mayes’ als
Morgan’s; 2 Jan 1737/38, p.458.
£3. 2,985 acs. part formerly gtd.
sd William Crawley by Pat. 20 Jun
1733 [PB 15 p.980]; 136 other acs.
part formerly gtd. sd William
Crawley by Pat. 10 Jan 1735/36
[PB 16 p.476].",county_text
IV_17_1425,John Pleasant,,1737.0,Goochland,"JOHN PLEASANT, 782 = acs.
Goochland Co. on both sides
Lickinghole Cr.; adj. Thomas
Dawson, Hansworth & David
Mim’s; 2 Feb 1737/38, p.460. £4.",acreage
IV_17_1449,William Adkins,,1737.0,Henrico,"WILLIAM ADKINS, 251. acs.
Henrico Co., S side of James Riv.,
crossing a Br. of Falling Cr.; adj.
John Farmer, Rice Jones &
Thomas Farmer; 9 Feb 1737/38,
p.502. £1.85.",acreage
IV_17_1468,John Twitty,,1738.0,Goochland,"JOHN TWITTY, 280 = acs.
Goochland Co., bet. deep Cr. &
Muddy Cr.; adj. Henry Atkinson,
Daniel Willmore, Nicholas Davis,
Samuel Allen, Bowler Cocke & sd
Twitty; 16 Jun 1738, p.523.
£1.S10.",acreage
IV_18_1485,Daniel Stoner & John James Flournoy,,1738.0,Goochland,"DANIEL STONER & JOHN
JAMES FLOURNOY, 400; acs.
Goochland Co., both sides of the
lower Manacan Cr.; adj. William
Sallee & William Battersby, Daniel
Guarrand dec’d & Thomas Dickins;
16 Jun 1738, p.6. £2.",acreage
IV_18_1512,Robert Baber,10.0,1738.0,,"ROBERT BABER, 10 acs. St.
Margaret’s Par. Caroline Co. on
the N side of Long Sw.; adj.
Edmund Jennings Esq. dec’d, sd
Baber, & Yarbrough; 20 Jul 1738,
p.34. 5 Shill.",county_text
IV_18_1534,Richard Brown,,1738.0,Brunswick,"RICHARD BROWN, 175. acs.
Brunswick Co., S side of Nottoway
Riv. & N side of the three creeks;
adj. John Brown, Henry Bates,
William Vaughan, Adam Tarply,
Nicholas Hatch & Col. John Allen;
20 Jul 1738, p.55. £1.",acreage
IV_18_1579,Tilney Dixon,,1738.0,Northampton,"TILNEY DIXON, JOHN DIXON
& JOHN FITCHET, 33% acs. one
certain Island or Sand Shoal called
& known by the Name of Isaac
Shoal in Northampton Co. at
Maggotte Bay; 12 Sep 1738, p.103.
5 Shill.",acreage
IV_18_1593,John Sanders,,1738.0,Goochland,"JOHN SANDERS, 400 = acs.
Goochland Co. on both sides of the
South br. of Willis Riv., on the N
& S sides of a Road; 12 Sep 1738,
p.115. £2.",acreage
IV_18_1610,James Bird,269.0,1738.0,,"JAMES BIRD, 269 acs. Upper Par.
of Nansemond Co. on N side of the
back Sw., on the N & S Prongs of
half Moon Br., adj. Thomas Boyt
dec’d; 12 Sep 1738,  p.132.
£1.S10.",county_text
IV_18_1614,Samuel Cobbs,400.0,1738.0,,"SAMUEL COBBS, Gent., 400 acs.
Amelica Co. on the upper side of
Winticomaick Cr. & along the
Beaverponds of sd Cr., on both
sides of the new Road bet. James
Tucker & Joseph Pattyson Senr.;
12 Sep 1738, p.136/137. £2.",county_text
IV_18_1618,Joseph Brock Of Spotsyl. Co.,467.0,1738.0,,"JOSEPH BROCK of Spotsyl. Co.,
Gent., 7,467 acs. in St. Geo. Par.
in sd Co., on both sides of the
middle Riv., thro’ a small part of
sd Brock’s Plantation, on the E side
of black Rock Sw., by a Path, on
the N side the Bluff Sw., near
Samms’s Plantation, near Talbert’s
Plantation, on both sides Bush’s
Road, near  Walker’s middle
Plantation fence & thro’ part of
Walker’s lower Plantation, near the
fence of Mr Rice Curtis Junr., on
upper side of Achilles’s Br.; adj.
Larkin Chew dec’d, John Walker
Gent., Harry Beverley Gent. dec’d,
John Robinson Esq., James &
Uriah Garton, Micou, Samms,
Talbert, James Stevens, Hawkins,
Edward Herndon Junr., sd Chew’s
Pat. now held by John Walker,
Long, Sanders, William & Philip
Branagin, Butler, & Mr Rice Curtis
Jr.; 12 Sep 1738, p.140. The sd
L. being part of 9,400 acs.
formerly gtd. Larkin Chew, Gent.
dec’d, by Pat. 4 Jun 1722 [PB 11
p.91, see PB 18 p.151, p.313 &
p.356] & by him Sold & Conveyed
to sd Joseph Brock by Deeds of
Lease & Release and acknowledged
& Recorded in the Court of sd Co.
But 800 acs. part were first gtd. sd
Larkin Chew & Joseph Chew,
Richard Buckner & John Sutton, all
now dec’d, by 2 Patents for 400
acs. dated 26 Apr 1712 [PB 10
p.58] & included in that part of sd
Pat. for 9,400 acs. & were since
Petitioned for by Rice Curtis Junr.
Gent. as Laps’d for want of Cultiv.
& Improv. according to Law and
Conditions of sd former Patents
from Thomas Chew, Heir at Law
of sd Larken & Joseph, Richard
Buckner, Heir at Law of the sd
Richard Buckner, & Samuel Sutton,
Heir at Law of the sd John Sutton
who obtained Grants for the same
which he relinquished unto sd
Joseph Brock.",county_text
IV_18_1640,John Payne,,1738.0,Goochland,"JOHN PAYNE, 380. acs.
Goochland Co. on both sides the
barren-lick Cr., in a Poison’d field;
1 Feb 1738/39, p.165. £2.",acreage
IV_18_1715,Robert Mckay,708.0,,,"ROBERT MCKAY, JOST HYTE,
WILLIAM DUFF & ROBERT
GREEN, 708 acs.; same Co., date
& Consideration. on the W side of
the blue Ridge of Mountains, on
the Side of a Lime Stone Hill near
the Eastermost br. of Linwell ’s
Cr., p.250.
ROBERT MCKAY, JOST HYTE,
WILLIAM DUFF & ROBERT
GREEN, 1,264 acs.; same Co.,
date & Consideration. on the W
side of the blue Ridge of
Mountains, on the W side of Naked
Cr. about 30 Poles above where the
Irish Path crosseth sd Cr., p.252.",year;county_text
IV_18_1736,Charles Sayer,,1739.0,Princess Anne,"CHARLES SAYER, Gent., % an
acre Lott in New Town, Pr. Anne
Co.; 12 Jun 1739, p.280. for 1 Ib.
of Tobacco. Whereas by
Inquisition Indented taken in the
Co. of Pr. Anne 23 Nov 1736 by
Virtue of a Warrant directed to
Samuel Boush Gent. our Escheator
for sd Co. It appears that Margaret
Thorowgood formerly of sd Co.
died Seised of a Lott in New Town
on the Long Point on the main br.
at the lower end of sd Town
commonly called Clowe’s Lott
which is found to Escheat to us
from sd Margaret Thorowgood And
whereas Charles Sayer Gent. hath
made humble Suit & obtained a G.
for the same.",acreage
IV_18_1777,John Thomas,180.0,,Isle Of Wight,"JOHN THOMAS, 180 acs. Is. of
Wight Co., S side of Nottoway
Riv., S side of Lane’s Br.; adj. sd
Thomas, John Howell & the
Nottoway Indian’s L.; 29 Jun 1
739, p.332. £1.",year
IV_18_1792,Hinshea Mabury,,1739.0,Brunswick,"HINSHEA MABURY, 130. acs.
Brunswick Co., S side of Nottoway
Riv., down Moore’s Sw.; adj. Col.
Benja. Harrison, James Matthews
& John Williamson; 29 Jun 1739,
350. 15 Shill.",acreage
IV_18_1793,Richard Philips,0.0,1739.0,,"RICHARD PHILIPS, 1,000 acs.
St. Geo. Par. Spotsyl. Co., on the
N side the Northanna, at the Mouth
of Thomas Chews Mill Run, adj.
John Davis; 29 Jun 1739, p.351.
£5. Whereas by Pat. 28 Sep 1728
gtd. William Smith Junr. in St.
Mark Par. Spotsyl. Co. [PB 13
p.453] who failed to make Cultiv.
& Improv. & Philips made humble
Suit & obtained a G. for the same.",county_text
IV_18_1836,James Yancey,,1739.0,Hanover,"JAMES YANCEY, 400 © acs.
Hanover Co., adj. Daniel Williams;
22 Sep 1739, p.398. £2.",acreage
IV_18_1841,Joseph Scott,,1739.0,Goochland,"JOSEPH SCOTT, 40 = acs.
Goochland Co. on both sides of
Treasurers Run; adj. Philip
Haggatt, Michael Holland & Henry
Chiles; 22 Sep 1739, p.402. 5
Shill.",acreage
IV_18_1863,John Waller Of Amelia Co.,200.0,1739.0,,"JOHN WALLER of Amelia Co.,
200 acs. sd Co., bet. the Heads of
the Horsepen br. & the brs. of
Crooked Run; adj. Abraham Green,
his own now Chiles’s, & John
Powell; 22 Sep 1739, p.428. £1.",county_text
IV_18_1894,William Rogers,,1739.0,Surry,"WILLIAM ROGERS, 95. acs.
Surry Co., S side of the Main
black Water Sw., E side of
Chincopen Sw.;
p.471. 10 Shill.
22 Sep 1739,",acreage
IV_18_1912,William Pope,300.0,,Isle Of Wight,"WILLIAM POPE, 300 acs. Is. of
Wight Co., S side of Nottoway
Riv., on the White Wood Sw.; adj.
William Rookings, the sd Pope, &
William Barns; 22 Sep 1 739,
p.497. £1.S10.",year
IV_19_2276,Joel Terril,,1741.0,Goochland,"JOEL TERRIL, 400 = acs.
Goochland Co. on the brs. of
Stockton’s Cr., on a Spire of the
blue Mountains, adj. Michael
Wood; 6 Jul 1741, p.1023. £2.",acreage
IV_19_2293,Thomas Meriwether,400.0,,Goochland,"THOMAS MERIWETHER, 400
acs. Goochland Co., among the
the same which he relinquished to
James Terry.",year
IV_19_2294,Henry Ivey,,1741.0,Brunswick,"HENRY IVEY, 100 = acs.
Brunswick Co., N_ side of
Fountain’s Cr. at the Mouth of the
Great Sw., adj. Edward Mecham &
William Park; 25 Jul 1741, p.1081.
10 Shill.",acreage
V_20_2359,William Parsons,,1741.0,Princess Anne,"WILLIAM PARSONS, 8% acs.
One Island of Marsh Land in Pr.
Anne Co.; adj. to New Town, Beg.
at the Southernmost side of a Cove
near to Nashe’s Landing, binding
upon the Lots of William Moseley
and the sd William Parsons and
Major Sayer, to the Southernmost
Point of the sd New Town, upon
the Eastern Br., upon Colonel
Moseley’s Cr.; 15 Oct 1741, p.34.
5 Shill.",acreage
V_20_2411,George Taylor,,1741.0,Orange,"GEORGE TAYLOR,
Orange Co. by the
Mountain Road; adj. Thomas
Smith, John Taliaferro, Robert
Taliaferro’s Orphans & a Pat. of
Robert Bickers; 30 Jan 1741/42,
p.125. For the Imp. of 4 pers.:
Jeremiah Dare, George Stuart,
George Bird & Richard Kemp.",acreage
V_20_2419,Lemuel Everedge & William Everedge,,1741.0,Norfolk,"LEMUEL EVEREDGE &
WILLIAM EVEREDGE, 84% acs.
of Cypress Swamp Land in Norfolk
Co. which makes out from the
Great Bridge, adj. Thomas Butts
late Survey & sd Everedge’s High
Land.; 30 Jan 1741/42. p.143. 10
Shill.",acreage
V_20_2458,Robert Seat,270.0,1741.0,,"ROBERT SEAT, 270 ac. Surry
Co. on the S side of Nottoway Riv.
on the N side of Cock’s Br.; 15
Mar 1741/42, p.211. £1.S10.
[Included in his PB 25 p.191]",county_text
V_20_2460,John Farrish,,1741.0,Goochland,"JOHN FARRISH, 400 = acs.
Goochland Co. on both sides of the
North Br. of Slate Riv.; 15 Mar
1741/42, p.213. £2.",acreage
V_20_2466,Peter Bowdoin,50.0,1741.0,,"PETER BOWDOIN,
One Island
Island in
Beg. at the
Majr.
Gentleman, 50 acs.
called Luke’s
Northampton Co.,
South end of a Sand hill near a Salt
Water bush at a Stake; 15 Mar
1741/42, p.223. 5 Shill.",county_text
V_20_2483,John Stevens,,1741.0,Brunswick,"JOHN STEVENS, 260 ~ acs.
Brunswick Co. on the little Cr.
above the Fort Christiana, adj.
Colo. Ravenscroft near the Great
Cr. above the Fort; 15 Mar
1741/42, p.250. £1.S10.",acreage
V_20_2515,John Nanny,280.0,1742.0,,"JOHN NANNY, 280 acs. in the
Counties of Isle of Wight & Surry
on the S side of the three Creeks,
in a Meadow & in Hall’s br.; adj.
Epraim Parham, John Reed, Joseph
Tharp, Samuel Alsobrook &
William Wammock; 20 May 1742,
p.307. £1.S10.",county_text
V_20_2527,Thomas Jackson,,1742.0,Brunswick,"THOMAS JACKSON, 353. acs.
Brunswick Co. on the N side of
Little Cr. [of the three Creeks];
adj. Raney, his own lines, Hunt &
Page; 20 May 1742, p.329.
£1.S15.",acreage
V_20_2556,John Bolling,,1742.0,Goochland,"JOHN BOLLING,
Goochland
Co. on both sides of Fluvanna Riv.
including Possum Island, by the
lower side of Possum Cr., on a
Ridge; 30 Jul 1742, p.382. £4.",acreage
V_20_2558,Drury Stith,,1742.0,Brunswick,"DRURY STITH, 200. acs.
Brunswick Co. on the lower side of
Twitty’s Cr.; 30 Jul 1742, p.387.
£1. [Included in John Sullivant’s
PB 24 p.399]",acreage
V_20_2567,John Daughtry,110.0,1742.0,,"JOHN DAUGHTRY, 110 acs. in
the Upper Par. of Nansemond Co.
near Wickham, in or near the
reputed Co. line [S49°W]; adj.
John Milner, William Baker,
Bryant Daughtry Junr. & Joseph
Scutchins; 30 Jul 1742, p.403. 15
Shill.",county_text
V_20_2568,Benjamin Harrison Of Brunswick Co.,238.0,1742.0,,"BENJAMIN HARRISON of
Brunswick Co., 238 acs. in sd Co.
on the head of the Great Br. of the
Nap of Reeds Cr., adj. Mason; 23
Nov. 1742, p.405. £1.S5.",county_text
V_20_2622,Hugh Daniel,,1743.0,Brunswick,"HUGH DANIEL, 392 = acs.
Brunswick Co. on both sides of
Poplar Cr.; 30 Mar 1743, p.506.
£2.",acreage
V_21_2675,John March,,1742.0,Nansemond,"JOHN MARCH, 11 = acs.
Nansemond Co. on the S side of
Sumerton Cr., crossing a Neck of
Land; 30 Jul 1742, p.67. 5 Shill.",acreage
V_21_2794,James Matthews,150.0,1743.0,,"JAMES MATTHEWS, 150 acs.
Goochiand Co. adj. to the N side
of Appamattox Riv.; 30 Jun 1743,
p.308. 15 Shill.",county_text
V_23_3503,Robert Tucker,3.0,1745.0,,"ROBERT TUCKER, Gent., 3 acs.
& 60 Square poles of Sunken Land
and Water, in the Burrough of
Norfolk in the Co. of Norfolk adj.
to a Lott where he now liveth, Beg.
at a corner Stone 2 Poles from his
Westernmost corner stone upon the
main Street, by the publick Land.
into the Riv. to Low water marke,
to the Publick Wharff, into the riv.
facing his sd Lott, by a Cove
Binding upon his sd Lott to his
Wharf, to a pine Stump near the sd
Riv. that parts the Lotts of Mr
Smith and sd Tucker; 10 Jul 1745,
p.921. 5 Shill.",county_text
V_23_3542,John Bird,213.0,1745.0,,"JOHN BIRD, 213 acs. upper Parish
of Nansemond Co. on the S side of
the Knuckle Sw.; adj. John Cole
Junior, John Cole Senior, Joseph
Horton & Joseph Rogers; 1 Aug
1745, p.988. £1.85.",county_text
V_23_3544,Thomas Howard,403.0,1745.0,,"THOMAS HOWARD, JUNIOR,
403 acs. in the upper Parish of
Nansemond Co. near a place called
Wickham, adj. Ann Ballard & Mrs
Mary Baker; 1 Aug 1745, p.992.
£2. Whereas by Pat. 13 Nov 1723
Gtd. unto Christopher Jackson [PB
11 p. 293] who failed to Cultiv. &
Improv. and Thomas Hobgood hath
made humble Suit and obtained a
G. for the same which he hath
assigned unto Thomas Howard
Junior.",county_text
V_24_3818,John Harris,,1746.0,Goochland,"JOHN HARRIS, 200 = acs.
Goochland Co. on both sides of
Great Buffalo Cr. of Willis Riv.,
adj. Anthony Shereron; 25 Jul
1746, p.332. £1.",acreage
V_24_3890,Daniel Harrison,,1746.0,Augusta,"DANIEL HARRISON, 387. acs.
Augusta Co. on the E side of
Muddy Cr., near a point of Rocks
on the N side of the North riv.
below the Mouth of sd Cr.; 25 Sep
1746, p.422. £2.",acreage
V_24_3937,Sampson Fleming,,1746.0,Goochland,"SAMPSON FLEMING, 75. acs.
Goochland Co. near the Head of
Muddy Cr.; adj. Jacob Winfree,
Samuel Allen, James Knot &
Richard Taylor; .25 Sep 1746,
p.482. 10 Shill.",acreage
V_24_3946,Arthur Hopkins,400.0,1746.0,,"ARTHUR HOPKINS, 400 acs.
Goochiand Co. among the brs. of
the Byrd Cr., crossing the South
Br. of Elk run, adj. Ebenezar
Adams dec’d & John Cole dec’d;
25 Sep 1746, p.495. £2.",county_text
V_24_3986,James Leeper,,1746.0,Augusta,"JAMES LEEPER, 116 = acs.
Augusta Co. on a br. of Shanando
called naked Cr., Beg. on the Top
of a Hill on the N side the Cr., on
a ridge; 12 Jan 1746/47, p.562. 15
Shill.",acreage
V_24_3997,William Cannon,,1746.0,Amelia,"WILLIAM CANNON, 70. acs.
Amelia Co. on the Lower side of
Flatt Cr., adj. Elam, & Robert
Vaughan; 12 Jan 1746/47, p.578.
10 Shill.",acreage
V_24_4005,Robert Rowland,,1746.0,Amelia,"ROBERT ROWLAND, 200. acs.
Amelia Co. on the S side of the
Lazaritta Cr., up the Long Br., adj.
his own lines; 12 Jan 1746/47,
p.592 [incorrectly written as
p.492]. £1.",acreage
V_25_4043,Lawrence Dolley,,1745.0,Princess Anne,"LAWRENCE DOLLEY, 77% acs.
Pr. Ann Co. in black Water, adj.
his own and Thomas Owld; 20 Mar
1745/46, p.18. 10 Shill.",acreage
V_25_4100,Martin Key,,1746.0,Goochland,"MARTIN KEY, 241. acs.
Goochland Co. on both sides of
Keys Mill Sw.; adj. John Key, the
Heirs of Jonathan Clark, Major
Carr & Thomas Smith; 5 Jun 1746,
p.87. £1.S5.",acreage
V_25_4161,John Robinson,,1746.0,Augusta,"JOHN ROBINSON, 400 = acs.
Augusta Co. on the South fork of
Goose Cr.; near a large Fall, in an
Island; 25 Jul 1746, p.154. £2.",acreage
V_25_4181,John Folk,754.0,1746.0,,"JOHN FOLK, 754 acs. in the
Upper Parish of Nansemond Co. at
a Place called Kingston, on the N
side of Summerton Sw.; adj. John
King & William Coffield; 25 Jul
1746, p.177. £1.S15. 400 acs.
part being part of 900 acs. formerly
Gtd. Michael King by Pat. 24 Feb
1675/76 [PB 6 p.597, see PB 22
p.260 to John King] the Right and
Title of which sd 400 acs. by
divers Mesne Conveyances is
become Vested in sd John Folk,
354 acs. the residue being Surplus
L. found within the bounds of the
sd Pat.",county_text
V_25_4346,Griffin Evans,,1747.0,Goochland,"GRIFFIN EVANS, 157 © acs.
Goochland Co. on the N side of
James Riv. on Brs. of Tuckahoe,
on the N side the Main Road; adj.
Daniel Hix dec’d, Colonel William
Randolph, John Martin decd,
Richard Crouch & Evans; 12 May
1747, p.424. £1.",acreage
V_25_4356,Arthur Hopkins,,1746.0,Goochland,"ARTHUR HOPKINS, 52. acs.
Goochland Co. among the W Brs.
of Treasurers Run; adj. William
Swift dec’d., Arthur Hopkins, John
Johnson & George Sutherland; 12
Jan 1746/47, p.442. 5 Shill.",acreage
V_25_4429,John Cargill,,1746.0,Brunswick,"JOHN CARGILL, 210 = acs.
Brunswick Co. on the N side of
Dan Riv., joining Hogen’s upper
Line; 12 Jan 1746/47, p.589.
£1.85.",acreage
V_25_4430,Francis Hayward,,1746.0,Brunswick,"FRANCIS HAYWARD, 175. acs.
Brunswick Co. on the S side of
Roanoak Riv. and including the
Island opposite to the sd Tract; 12
Jan 1746/47, p.591. £1.",acreage
V_25_4450,John Harrison,,1747.0,Augusta,"JOHN HARRISON, 166 = acs.
Augusta Co. on both sides of
Smiths Cr.; 25 Jun 1747, p.627.
£1.",acreage
V_26_4458,John Dickey,,1747.0,Albemarle,"JOHN DICKEY, 200 = acs.
Albemarle Co. on the Brs. of
Mechums Riv., adj. Robert Lewis
& Archibald Wood; 25 Jun 1747,
p.6. £1.",acreage
V_26_4503,Mary Brewer,,1747.0,Nansemond,"MARY BREWER, 46. acs.
Nansemond Co. on the S side of
Nansemond Riv., in the main
Desert; adj. Thomas Duke, John
Duke & Paul Brewer dec’d; 25 Jun
1747, p.72. 5 Shill.",acreage
V_26_4547,James Davis,,1747.0,Albemarle,"JAMES DAVIS, 312 = acs.
Albemarle Co. on the S side of the
Rivanna on the Brs. of Bisket Run,
by the E side of one of the Ragged
Mountains, adj. Joseph Anthony; 1
Oct 1747, p.137. £1.S15.",acreage
V_26_4576,Robert Poage,,1747.0,Augusta,"ROBERT POAGE, 350 _ acs.
Augusta Co. on a Br. of James
Riv. called Catapa in a Place called
the Indian Camp, Beg. on the SE
side of the sd Catapa Cr. opposite
to the mouth of Holstons Br.; 5
Mar 1747/48, p.183. £1.S15.",acreage
V_26_4582,William Stith,,1747.0,Albemarle,"WILLIAM STITH, 1,172. acs.
Albemarle Co. on the Brs. of Ivey
Cr. of the Fluvanna; 5 Mar
1747/48, p.197. £6.",acreage
V_26_4583,William Stith,,1747.0,Albemarle,"WILLIAM STITH, 555. acs.
Albemarle Co. on both sides of
Judiths Cr. and on the §S side of
Fluvanna; 5 Mar 1747/48, p.199.
£3.",acreage
V_26_4588,Andrew Erewin,,1747.0,Augusta,"ANDREW EREWIN, 94. acs.
Augusta Co. on a Br. of the North
Riv. of Shanando called Long
Glade Cr., adj. William Magill &
the L. sd Erewin now lives on; 5
Mar 1747/48, p.208. 10 Shill.",acreage
V_26_4799,John Tharp,171.0,1748.0,,"JOHN THARP, 171 acs. Surry &
Is. of Wight Countys, on the S side
of Blackwater Sw., up the Run of
the Lightwood Sw.; adj. William
Hix, Joseph Lane, Benjamin
Kitchin/Kitching, Samuel Sebrel,
James Davis & Walter Bayly/Baily;
20 Aug 1748, p.581. £1.",county_text
V_27_4917,John Boney & Richard Dyar,,1748.0,Princess Anne,"JOHN BONEY & RICHARD
DYAR, 119% acs. Pr. Anne Co.,
adj. the sd Boney’s Pat. & a
former Survey made for James
Moore; 1 Dec 1748, p.6l. 15
Shill.",acreage
V_27_4926,James Jolet,,1748.0,Spotsylvania,"JAMES JOLET, 61% acs. Spotsyl.
Co. & Par. of Saint George, in a
Glade and on a ridge; adj. Mr John
Allan, John Robinson Junr. Esq. &
Thomas Salmon; 1 Dec 1748, p.77.
10 Shill.",acreage
